,time_point,type_0.96,CRISPR,count_bac,count_phage,bac_presence,phage_presence,count_bac_normalized,count_phage_normalized
0,0,32,1,1.0,345.0,0,1,8.272557610091196e-08,9.807087203851905e-06
1,0,45,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
2,0,105,3,1.0,36.0,0,1,8.272557610091196e-08,1.0233482299671553e-06
3,0,108,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
4,0,132,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
5,0,155,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
6,0,182,1,2.0,0.0,1,0,1.6545115220182393e-07,0.0
7,0,198,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
8,0,207,1,2.0,0.0,1,0,1.6545115220182393e-07,0.0
9,0,236,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
10,0,243,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
11,0,296,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
12,0,316,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
13,0,320,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
14,0,323,3,2.0,0.0,1,0,1.6545115220182393e-07,0.0
15,0,341,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
16,0,365,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
17,0,390,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
18,0,400,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
19,0,402,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
20,0,410,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
21,0,414,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
22,0,417,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
23,0,453,1,1.0,1.0,0,0,8.272557610091196e-08,2.842633972130987e-08
24,0,458,3,1.0,12.0,0,1,8.272557610091196e-08,3.4111607665571847e-07
25,0,485,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
26,0,490,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
27,0,513,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
28,0,544,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
29,0,548,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
30,0,551,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
31,0,559,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
32,0,574,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
33,0,623,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
34,0,652,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
35,0,702,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
36,0,722,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
37,0,740,1,2.0,0.0,1,0,1.6545115220182393e-07,0.0
38,0,760,3,1.0,3.0,0,1,8.272557610091196e-08,8.527901916392962e-08
39,0,773,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
40,0,800,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
41,0,804,1,2.0,0.0,1,0,1.6545115220182393e-07,0.0
42,0,809,3,2.0,0.0,1,0,1.6545115220182393e-07,0.0
43,0,869,3,2.0,0.0,1,0,1.6545115220182393e-07,0.0
44,0,948,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
45,0,994,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
46,0,1001,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
47,0,1018,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
48,0,1023,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
49,0,1034,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
50,0,1045,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
51,0,1082,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
52,0,1089,1,1.0,2.0,0,1,8.272557610091196e-08,5.685267944261974e-08
53,0,1098,3,2.0,0.0,1,0,1.6545115220182393e-07,0.0
54,0,1110,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
55,0,1113,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
56,0,1115,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
57,0,1131,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
58,0,1187,1,1.0,3.0,0,1,8.272557610091196e-08,8.527901916392962e-08
59,0,1260,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
60,0,1284,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
61,0,1310,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
62,0,1330,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
63,0,1331,1,2.0,0.0,1,0,1.6545115220182393e-07,0.0
64,0,1362,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
65,0,1415,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
66,0,1421,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
67,0,1448,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
68,0,1465,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
69,0,1487,1,1.0,14.0,0,1,8.272557610091196e-08,3.979687560983382e-07
70,0,1507,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
71,0,1510,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
72,0,1510,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
73,0,1511,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
74,0,1516,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
75,0,1525,1,2.0,0.0,1,0,1.6545115220182393e-07,0.0
76,0,1562,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
77,0,1588,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
78,0,1638,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
79,0,1652,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
80,0,1705,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
81,0,1712,1,2.0,0.0,1,0,1.6545115220182393e-07,0.0
82,0,1720,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
83,0,1758,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
84,0,1780,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
85,0,1785,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
86,0,1791,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
87,0,1811,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
88,0,1831,3,2.0,0.0,1,0,1.6545115220182393e-07,0.0
89,0,1859,1,2.0,0.0,1,0,1.6545115220182393e-07,0.0
90,0,1926,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
91,0,1941,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
92,0,1948,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
93,0,2028,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
94,0,2076,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
95,0,2125,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
96,0,2134,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
97,0,2157,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
98,0,2160,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
99,0,2171,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
100,0,2172,1,2.0,0.0,1,0,1.6545115220182393e-07,0.0
101,0,2198,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
102,0,2202,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
103,0,2230,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
104,0,2252,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
105,0,2264,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
106,0,2273,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
107,0,2325,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
108,0,2331,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
109,0,2366,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
110,0,2422,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
111,0,2452,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
112,0,2454,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
113,0,2461,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
114,0,2470,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
115,0,2480,1,2.0,0.0,1,0,1.6545115220182393e-07,0.0
116,0,2502,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
117,0,2572,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
118,0,2671,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
119,0,2699,1,2.0,0.0,1,0,1.6545115220182393e-07,0.0
120,0,2741,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
121,0,2782,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
122,0,2821,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
123,0,2827,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
124,0,2847,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
125,0,2855,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
126,0,2899,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
127,0,2900,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
128,0,2901,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
129,0,2921,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
130,0,2993,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
131,0,2999,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
132,0,3053,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
133,0,3068,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
134,0,3078,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
135,0,3079,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
136,0,3081,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
137,0,3090,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
138,0,3101,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
139,0,3127,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
140,0,3216,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
141,0,3230,1,1.0,1.0,0,0,8.272557610091196e-08,2.842633972130987e-08
142,0,3269,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
143,0,3284,3,2.0,0.0,1,0,1.6545115220182393e-07,0.0
144,0,3360,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
145,0,3393,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
146,0,3463,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
147,0,3467,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
148,0,3493,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
149,0,3528,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
150,0,3535,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
151,0,3544,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
152,0,3560,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
153,0,3564,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
154,0,3567,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
155,0,3622,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
156,0,3630,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
157,0,3702,1,1.0,1.0,0,0,8.272557610091196e-08,2.842633972130987e-08
158,0,3702,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
159,0,3709,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
160,0,3769,1,2.0,56599.0,1,1,1.6545115220182393e-07,0.0016089024018864173
161,0,3804,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
162,0,3877,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
163,0,3880,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
164,0,3980,3,2.0,269.0,1,1,1.6545115220182393e-07,7.646685385032355e-06
165,0,4017,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
166,0,4175,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
167,0,4184,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
168,0,4215,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
169,0,4217,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
170,0,4240,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
171,0,4255,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
172,0,4271,3,2.0,1.0,1,0,1.6545115220182393e-07,2.842633972130987e-08
173,0,4291,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
174,0,4294,1,2.0,0.0,1,0,1.6545115220182393e-07,0.0
175,0,4336,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
176,0,4381,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
177,0,4390,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
178,0,4393,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
179,0,4409,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
180,0,4417,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
181,0,4417,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
182,0,4446,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
183,0,4454,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
184,0,4456,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
185,0,4534,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
186,0,4548,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
187,0,4561,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
188,0,4571,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
189,0,4605,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
190,0,4651,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
191,0,4684,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
192,0,4720,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
193,0,4787,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
194,0,4790,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
195,0,4969,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
196,0,5015,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
197,0,5058,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
198,0,5073,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
199,0,5105,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
200,0,5114,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
201,0,5203,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
202,0,5219,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
203,0,5257,1,2.0,0.0,1,0,1.6545115220182393e-07,0.0
204,0,5264,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
205,0,5302,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
206,0,5303,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
207,0,5315,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
208,0,5344,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
209,0,5350,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
210,0,5379,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
211,0,5394,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
212,0,5481,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
213,0,5569,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
214,0,5572,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
215,0,5588,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
216,0,5646,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
217,0,5659,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
218,0,5696,1,1.0,58.0,0,1,8.272557610091196e-08,1.6487277038359726e-06
219,0,5708,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
220,0,5734,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
