,time_point,type_0.86,CRISPR,count_bac,count_phage,bac_presence,phage_presence,count_bac_normalized,count_phage_normalized
0,0,36,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
1,0,65,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
2,0,72,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
3,0,84,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
4,0,103,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
5,0,127,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
6,0,128,3,1.0,938.0,0,1,8.272557610091196e-08,2.666390665858866e-05
7,0,139,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
8,0,174,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
9,0,182,3,3.0,114.0,1,1,2.481767283027359e-07,3.2406027282293254e-06
10,0,194,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
11,0,216,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
12,0,216,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
13,0,241,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
14,0,255,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
15,0,264,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
16,0,274,1,2.0,0.0,1,0,1.6545115220182393e-07,0.0
17,0,277,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
18,0,329,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
19,0,343,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
20,0,394,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
21,0,412,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
22,0,474,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
23,0,483,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
24,0,484,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
25,0,484,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
26,0,485,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
27,0,522,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
28,0,523,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
29,0,548,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
30,0,569,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
31,0,573,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
32,0,589,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
33,0,642,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
34,0,713,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
35,0,730,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
36,0,749,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
37,0,790,1,2.0,68875.0,1,1,1.6545115220182393e-07,0.001957864148305217
38,0,801,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
39,0,822,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
40,0,836,3,2.0,0.0,1,0,1.6545115220182393e-07,0.0
41,0,855,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
42,0,856,1,2.0,0.0,1,0,1.6545115220182393e-07,0.0
43,0,1074,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
44,0,1090,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
45,0,1101,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
46,0,1102,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
47,0,1142,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
48,0,1165,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
