,time_point,type_0.88,CRISPR,count_bac,count_phage,bac_presence,phage_presence,count_bac_normalized,count_phage_normalized
0,0,17,1,1.0,8897.0,0,1,8.272557610091196e-08,0.00025290914450049393
1,0,47,1,2.0,68874.0,1,1,1.6545115220182393e-07,0.001957835721965496
2,0,84,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
3,0,85,3,3.0,1.0,1,0,2.481767283027359e-07,2.842633972130987e-08
4,0,89,3,1.0,1162.0,0,1,8.272557610091196e-08,3.303140675616207e-05
5,0,99,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
6,0,154,3,1.0,655.0,0,1,8.272557610091196e-08,1.8619252517457966e-05
7,0,159,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
8,0,163,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
9,0,189,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
10,0,191,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
11,0,210,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
12,0,241,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
13,0,285,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
14,0,286,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
15,0,293,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
16,0,294,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
17,0,299,3,2.0,0.0,1,0,1.6545115220182393e-07,0.0
18,0,302,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
19,0,304,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
20,0,306,1,1.0,21.0,0,1,8.272557610091196e-08,5.969531341475073e-07
21,0,352,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
22,0,367,3,2.0,0.0,1,0,1.6545115220182393e-07,0.0
23,0,410,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
24,0,450,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
25,0,454,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
26,0,474,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
27,0,485,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
28,0,496,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
29,0,522,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
30,0,523,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
31,0,548,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
32,0,550,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
33,0,569,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
34,0,582,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
35,0,593,1,2.0,0.0,1,0,1.6545115220182393e-07,0.0
36,0,610,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
37,0,626,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
38,0,630,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
39,0,674,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
40,0,717,3,1.0,928.0,0,1,8.272557610091196e-08,2.637964326137556e-05
41,0,749,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
42,0,764,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
43,0,796,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
44,0,827,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
45,0,836,3,2.0,0.0,1,0,1.6545115220182393e-07,0.0
46,0,855,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
47,0,872,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
48,0,970,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
49,0,1033,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
50,0,1072,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
51,0,1074,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
52,0,1090,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
53,0,1102,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
54,0,1142,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
55,0,1190,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
56,0,1300,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
57,0,1304,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
58,0,1305,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
59,0,1325,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
60,0,1328,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
61,0,1340,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
62,0,1393,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
63,0,1413,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
64,0,1427,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
65,0,1456,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
66,0,1457,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
67,0,1461,3,1.0,0.0,0,0,8.272557610091196e-08,0.0
68,0,1478,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
69,0,1483,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
70,0,1497,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
71,0,1527,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
72,0,1649,1,1.0,0.0,0,0,8.272557610091196e-08,0.0
