,time_point,type_0.94,crispr,count_bac,count_phage,bac_presence,phage_presence
0,0,0,1,10.0,0.0,1,0
1,0,1,1,9.0,0.0,1,0
2,0,1,2,3.0,0.0,1,0
3,0,2,1,3.0,0.0,1,0
4,0,2,2,2.0,0.0,1,0
5,0,12,2,1.0,0.0,0,0
6,0,15,2,3.0,0.0,1,0
7,0,18,2,7.0,0.0,1,0
8,0,20,1,11.0,0.0,1,0
9,0,27,1,10.0,0.0,1,0
10,0,30,1,15.0,0.0,1,0
11,0,33,2,9.0,0.0,1,0
12,0,35,2,1.0,0.0,0,0
13,0,37,1,9.0,0.0,1,0
14,0,37,2,3.0,0.0,1,0
15,0,38,2,6.0,0.0,1,0
16,0,39,2,1.0,0.0,0,0
17,0,40,1,1.0,0.0,0,0
18,0,46,1,14.0,0.0,1,0
19,0,56,1,1.0,0.0,0,0
20,0,58,2,1.0,0.0,0,0
21,0,62,1,1.0,0.0,0,0
22,0,63,2,1.0,0.0,0,0
23,0,67,1,8.0,0.0,1,0
24,0,68,2,9.0,0.0,1,0
25,0,70,1,4.0,0.0,1,0
26,0,73,1,12.0,0.0,1,0
27,0,76,2,10.0,0.0,1,0
28,0,82,1,1.0,0.0,0,0
29,0,84,2,1.0,0.0,0,0
30,0,85,2,1.0,0.0,0,0
31,0,87,1,5.0,0.0,1,0
32,0,105,2,1.0,0.0,0,0
33,0,108,2,1.0,0.0,0,0
34,0,111,1,3.0,0.0,1,0
35,0,114,1,15.0,0.0,1,0
36,0,118,1,1.0,0.0,0,0
37,0,134,1,3.0,0.0,1,0
38,0,137,1,8.0,0.0,1,0
39,0,147,1,10.0,0.0,1,0
40,0,152,2,1.0,0.0,0,0
41,0,159,1,1.0,0.0,0,0
42,0,160,2,1.0,0.0,0,0
43,0,164,2,1.0,0.0,0,0
44,0,175,1,10.0,0.0,1,0
45,0,176,1,5.0,0.0,1,0
46,0,180,1,9.0,0.0,1,0
47,0,184,2,1.0,0.0,0,0
48,0,187,1,12.0,0.0,1,0
49,0,189,2,1.0,0.0,0,0
50,0,190,1,16.0,0.0,1,0
51,0,196,2,1.0,0.0,0,0
52,0,202,1,1.0,0.0,0,0
53,0,229,1,2.0,0.0,1,0
54,0,243,1,18.0,0.0,1,0
55,0,252,1,13.0,0.0,1,0
56,0,276,1,13.0,0.0,1,0
57,0,285,1,8.0,0.0,1,0
58,0,289,1,12.0,0.0,1,0
59,0,293,1,11.0,0.0,1,0
60,0,294,1,17.0,0.0,1,0
61,0,295,1,1.0,0.0,0,0
62,0,297,1,1.0,0.0,0,0
63,0,299,1,1.0,0.0,0,0
64,0,308,1,1.0,0.0,0,0
65,0,316,1,4.0,0.0,1,0
66,0,317,1,17.0,0.0,1,0
67,0,333,1,1.0,0.0,0,0
68,0,372,1,11.0,0.0,1,0
69,0,376,2,1.0,0.0,0,0
70,0,383,1,1.0,0.0,0,0
71,0,386,1,2.0,0.0,1,0
72,0,387,1,12.0,0.0,1,0
73,0,399,1,1.0,0.0,0,0
74,0,420,1,2.0,0.0,1,0
75,0,428,1,17.0,0.0,1,0
76,0,431,1,8.0,0.0,1,0
77,0,433,2,1.0,0.0,0,0
78,0,438,1,15.0,0.0,1,0
79,0,440,2,1.0,0.0,0,0
80,0,441,1,1.0,0.0,0,0
81,0,450,1,15.0,0.0,1,0
82,0,468,1,4.0,0.0,1,0
83,0,480,1,1.0,0.0,0,0
84,0,496,1,4.0,0.0,1,0
85,0,503,1,1.0,0.0,0,0
86,0,506,1,1.0,0.0,0,0
87,0,508,2,1.0,0.0,0,0
88,0,511,1,2.0,0.0,1,0
89,0,525,1,1.0,0.0,0,0
90,0,533,1,1.0,0.0,0,0
91,0,534,2,1.0,0.0,0,0
92,0,549,2,1.0,0.0,0,0
93,0,555,2,1.0,0.0,0,0
94,0,557,1,16.0,0.0,1,0
95,0,560,1,6.0,0.0,1,0
96,0,569,1,20.0,0.0,1,0
97,0,580,1,1.0,0.0,0,0
98,0,601,1,1.0,0.0,0,0
99,0,602,2,1.0,0.0,0,0
100,0,628,1,3.0,0.0,1,0
101,0,644,1,1.0,0.0,0,0
102,0,654,1,1.0,0.0,0,0
103,0,660,1,1.0,0.0,0,0
104,0,663,1,1.0,0.0,0,0
105,0,664,1,1.0,0.0,0,0
106,0,683,2,1.0,0.0,0,0
107,0,686,1,13.0,0.0,1,0
108,0,701,1,2.0,0.0,1,0
109,0,731,1,1.0,0.0,0,0
110,0,733,1,1.0,0.0,0,0
111,0,744,1,1.0,0.0,0,0
112,0,755,1,5.0,0.0,1,0
113,0,766,1,14.0,0.0,1,0
114,0,796,1,1.0,0.0,0,0
115,0,806,1,1.0,0.0,0,0
116,0,816,1,7.0,0.0,1,0
117,0,818,1,9.0,0.0,1,0
118,0,857,1,1.0,0.0,0,0
119,0,862,1,1.0,0.0,0,0
120,0,867,1,2.0,0.0,1,0
121,0,868,1,2.0,0.0,1,0
122,0,873,1,7.0,0.0,1,0
123,0,884,1,1.0,0.0,0,0
124,0,895,1,1.0,0.0,0,0
125,0,896,1,1.0,0.0,0,0
126,0,898,1,1.0,0.0,0,0
127,0,912,1,2.0,0.0,1,0
128,0,914,1,2.0,0.0,1,0
129,0,915,1,1.0,0.0,0,0
130,0,947,1,9.0,0.0,1,0
131,0,950,1,1.0,0.0,0,0
132,0,963,1,1.0,0.0,0,0
133,0,971,1,1.0,0.0,0,0
134,0,973,1,5.0,0.0,1,0
135,0,979,1,1.0,0.0,0,0
136,0,997,1,1.0,0.0,0,0
137,0,1026,1,1.0,0.0,0,0
138,0,1041,1,1.0,0.0,0,0
139,0,1062,1,1.0,0.0,0,0
140,0,1074,1,2.0,0.0,1,0
141,0,1098,1,9.0,0.0,1,0
142,0,1114,1,2.0,0.0,1,0
143,0,1133,1,2.0,0.0,1,0
144,0,1135,1,2.0,0.0,1,0
145,0,1139,1,1.0,0.0,0,0
146,0,1140,1,1.0,0.0,0,0
147,0,1149,1,1.0,0.0,0,0
148,0,1157,1,1.0,0.0,0,0
149,0,1214,1,1.0,0.0,0,0
150,0,1219,1,13.0,0.0,1,0
151,0,1221,1,1.0,0.0,0,0
152,0,1222,1,1.0,0.0,0,0
153,0,1233,1,1.0,0.0,0,0
154,0,1259,1,6.0,0.0,1,0
155,0,1348,1,1.0,0.0,0,0
156,0,1373,1,1.0,0.0,0,0
157,0,1383,1,1.0,0.0,0,0
158,0,1446,1,1.0,0.0,0,0
159,0,1455,1,2.0,0.0,1,0
160,0,1476,1,1.0,0.0,0,0
161,0,1513,1,1.0,0.0,0,0
162,0,1515,1,1.0,0.0,0,0
163,0,1536,1,1.0,0.0,0,0
164,0,1549,1,1.0,0.0,0,0
165,0,1585,1,1.0,0.0,0,0
166,0,1604,1,2.0,0.0,1,0
167,0,1605,1,3.0,0.0,1,0
168,0,1612,1,1.0,0.0,0,0
169,0,1654,1,7.0,0.0,1,0
170,0,1656,1,1.0,0.0,0,0
171,0,1666,1,1.0,0.0,0,0
172,0,1668,1,2.0,0.0,1,0
173,0,1693,1,8.0,0.0,1,0
174,0,1788,1,17.0,0.0,1,0
175,0,1818,1,1.0,0.0,0,0
176,0,1832,1,1.0,0.0,0,0
177,0,1914,1,1.0,0.0,0,0
178,0,1952,1,1.0,0.0,0,0
179,0,1966,1,1.0,0.0,0,0
180,0,1972,1,1.0,0.0,0,0
181,0,2128,1,1.0,0.0,0,0
182,0,2171,1,1.0,0.0,0,0
183,0,2230,1,1.0,0.0,0,0
184,0,2268,1,1.0,0.0,0,0
185,0,2333,1,1.0,0.0,0,0
186,0,2353,1,1.0,0.0,0,0
187,0,2359,1,1.0,0.0,0,0
188,0,2377,1,1.0,0.0,0,0
189,0,2425,1,1.0,0.0,0,0
190,0,2445,1,1.0,0.0,0,0
191,0,2472,1,1.0,0.0,0,0
192,0,2505,1,1.0,0.0,0,0
193,0,2508,1,1.0,0.0,0,0
194,0,2539,1,1.0,0.0,0,0
195,0,2627,1,1.0,0.0,0,0
196,0,2654,1,1.0,0.0,0,0
197,0,2739,1,2.0,0.0,1,0
198,0,2755,1,1.0,0.0,0,0
199,0,2845,1,1.0,0.0,0,0
200,0,2870,1,2.0,0.0,1,0
201,0,2873,1,1.0,0.0,0,0
202,0,2931,1,1.0,0.0,0,0
203,0,2988,1,1.0,0.0,0,0
204,0,3045,1,1.0,0.0,0,0
205,0,3049,1,1.0,0.0,0,0
206,0,3087,1,1.0,0.0,0,0
207,0,3103,1,1.0,0.0,0,0
208,0,3104,1,1.0,0.0,0,0
209,0,3129,1,1.0,0.0,0,0
210,0,3182,1,1.0,0.0,0,0
211,0,3211,1,1.0,0.0,0,0
212,0,3248,1,1.0,0.0,0,0
213,0,3323,1,1.0,0.0,0,0
214,0,3428,1,3.0,0.0,1,0
215,0,3465,1,1.0,0.0,0,0
216,0,3561,1,1.0,0.0,0,0
217,0,3730,1,1.0,0.0,0,0
218,0,3759,1,1.0,0.0,0,0
219,0,3765,1,4.0,0.0,1,0
220,0,3771,1,1.0,0.0,0,0
221,0,3772,1,1.0,0.0,0,0
222,0,3911,1,1.0,0.0,0,0
223,0,3931,1,1.0,0.0,0,0
224,0,3983,1,1.0,0.0,0,0
225,0,4003,1,1.0,0.0,0,0
226,0,4097,1,1.0,0.0,0,0
227,0,4105,1,1.0,0.0,0,0
228,0,4155,1,1.0,0.0,0,0
229,0,4173,1,1.0,0.0,0,0
230,0,4175,1,1.0,0.0,0,0
231,0,4179,1,1.0,0.0,0,0
232,0,4204,1,1.0,0.0,0,0
233,0,4205,1,1.0,0.0,0,0
234,0,4221,1,1.0,0.0,0,0
