,time_point,type_0.95,crispr,count_bac,count_phage,bac_presence,phage_presence
0,0,0,2,10.0,0.0,1,0
1,0,3,2,1.0,0.0,0,0
2,0,4,2,1.0,0.0,0,0
3,0,8,2,3.0,0.0,1,0
4,0,10,1,16.0,0.0,1,0
5,0,10,2,1.0,0.0,0,0
6,0,11,2,3.0,0.0,1,0
7,0,12,2,2.0,0.0,1,0
8,0,17,2,9.0,0.0,1,0
9,0,19,2,1.0,0.0,0,0
10,0,20,2,1.0,0.0,0,0
11,0,22,2,5.0,0.0,1,0
12,0,26,1,5.0,0.0,1,0
13,0,30,2,9.0,0.0,1,0
14,0,37,2,3.0,0.0,1,0
15,0,44,2,1.0,0.0,0,0
16,0,46,2,2.0,0.0,1,0
17,0,53,1,1.0,0.0,0,0
18,0,54,1,11.0,0.0,1,0
19,0,55,1,1.0,0.0,0,0
20,0,57,1,15.0,0.0,1,0
21,0,58,1,15.0,0.0,1,0
22,0,58,2,1.0,0.0,0,0
23,0,72,1,3.0,0.0,1,0
24,0,75,2,1.0,0.0,0,0
25,0,78,1,2.0,0.0,1,0
26,0,81,1,1.0,0.0,0,0
27,0,83,1,11.0,0.0,1,0
28,0,85,2,1.0,0.0,0,0
29,0,86,2,5.0,0.0,1,0
30,0,90,1,2.0,0.0,1,0
31,0,97,1,12.0,0.0,1,0
32,0,105,2,1.0,0.0,0,0
33,0,108,2,1.0,0.0,0,0
34,0,109,1,14.0,0.0,1,0
35,0,112,1,1.0,0.0,0,0
36,0,137,1,5.0,0.0,1,0
37,0,144,1,1.0,0.0,0,0
38,0,160,2,1.0,0.0,0,0
39,0,162,1,1.0,0.0,0,0
40,0,170,1,4.0,0.0,1,0
41,0,175,1,1.0,0.0,0,0
42,0,186,1,1.0,0.0,0,0
43,0,189,1,8.0,0.0,1,0
44,0,190,1,1.0,0.0,0,0
45,0,196,2,1.0,0.0,0,0
46,0,201,1,1.0,0.0,0,0
47,0,204,1,2.0,0.0,1,0
48,0,207,1,1.0,0.0,0,0
49,0,213,1,1.0,0.0,0,0
50,0,251,1,1.0,0.0,0,0
51,0,278,1,13.0,0.0,1,0
52,0,282,1,2.0,0.0,1,0
53,0,290,1,1.0,0.0,0,0
54,0,302,1,1.0,0.0,0,0
55,0,317,1,13.0,0.0,1,0
56,0,352,1,4.0,0.0,1,0
57,0,360,1,1.0,0.0,0,0
58,0,367,1,17.0,0.0,1,0
59,0,371,1,1.0,0.0,0,0
60,0,372,1,1.0,0.0,0,0
61,0,404,1,6.0,0.0,1,0
62,0,414,1,1.0,0.0,0,0
63,0,417,1,15.0,0.0,1,0
64,0,427,1,3.0,0.0,1,0
65,0,430,1,9.0,0.0,1,0
66,0,433,2,1.0,0.0,0,0
67,0,440,2,1.0,0.0,0,0
68,0,496,1,1.0,0.0,0,0
69,0,508,2,1.0,0.0,0,0
70,0,511,1,3.0,0.0,1,0
