,time_point,type_0.995,crispr,count_bac,count_phage,bac_presence,phage_presence
0,0,25,2,1.0,0.0,0,0
1,0,47,1,2.0,0.0,1,0
2,0,50,1,1.0,0.0,0,0
3,0,72,2,1.0,0.0,0,0
4,0,75,2,1.0,0.0,0,0
5,0,89,1,1.0,0.0,0,0
6,0,114,1,1.0,0.0,0,0
7,0,117,2,1.0,0.0,0,0
8,0,187,2,10.0,0.0,1,0
9,0,192,2,1.0,0.0,0,0
10,0,196,2,1.0,0.0,0,0
11,0,209,1,1.0,0.0,0,0
12,0,217,2,1.0,0.0,0,0
13,0,223,1,1.0,0.0,0,0
14,0,246,2,1.0,0.0,0,0
15,0,280,1,1.0,0.0,0,0
16,0,283,1,3.0,0.0,1,0
17,0,304,2,2.0,0.0,1,0
18,0,352,1,1.0,0.0,0,0
19,0,369,2,1.0,0.0,0,0
20,0,379,2,1.0,0.0,0,0
21,0,389,1,1.0,0.0,0,0
22,0,396,2,1.0,0.0,0,0
23,0,405,2,1.0,0.0,0,0
24,0,423,2,1.0,0.0,0,0
25,0,433,2,1.0,0.0,0,0
26,0,457,1,1.0,0.0,0,0
27,0,507,2,1.0,0.0,0,0
28,0,508,2,1.0,0.0,0,0
29,0,514,2,1.0,0.0,0,0
30,0,519,1,1.0,0.0,0,0
31,0,534,2,1.0,0.0,0,0
32,0,549,2,1.0,0.0,0,0
33,0,555,2,1.0,0.0,0,0
34,0,574,1,1.0,0.0,0,0
35,0,602,2,1.0,0.0,0,0
36,0,617,1,1.0,0.0,0,0
37,0,630,2,1.0,0.0,0,0
38,0,683,2,1.0,0.0,0,0
39,0,738,2,1.0,0.0,0,0
40,0,753,2,1.0,0.0,0,0
41,0,762,2,1.0,0.0,0,0
42,0,794,1,1.0,0.0,0,0
43,0,835,1,11.0,0.0,1,0
44,0,882,2,1.0,0.0,0,0
45,0,886,2,1.0,0.0,0,0
46,0,889,1,1.0,0.0,0,0
47,0,889,2,1.0,0.0,0,0
48,0,933,1,1.0,0.0,0,0
49,0,954,2,1.0,0.0,0,0
50,0,975,1,1.0,0.0,0,0
51,0,984,2,3.0,0.0,1,0
52,0,990,2,5.0,0.0,1,0
53,0,1020,2,3.0,0.0,1,0
54,0,1021,2,5.0,0.0,1,0
55,0,1025,2,7.0,0.0,1,0
56,0,1031,2,1.0,0.0,0,0
57,0,1035,2,9.0,0.0,1,0
58,0,1039,2,1.0,0.0,0,0
59,0,1126,1,1.0,0.0,0,0
60,0,1133,1,1.0,0.0,0,0
61,0,1376,1,1.0,0.0,0,0
62,0,1686,1,1.0,0.0,0,0
63,0,1718,1,2.0,0.0,1,0
64,0,1731,1,1.0,0.0,0,0
65,0,1752,1,1.0,0.0,0,0
66,0,1825,1,1.0,0.0,0,0
67,0,1848,1,1.0,0.0,0,0
68,0,1885,1,1.0,0.0,0,0
69,0,1955,1,1.0,0.0,0,0
70,0,1965,1,1.0,0.0,0,0
71,0,2030,1,2.0,0.0,1,0
72,0,2223,1,1.0,0.0,0,0
73,0,2269,1,2.0,0.0,1,0
74,0,2279,1,1.0,0.0,0,0
75,0,2386,1,2.0,0.0,1,0
76,0,2439,1,10.0,0.0,1,0
