,time_point,type_0.91,crispr,count_bac,count_phage,bac_presence,phage_presence
0,0,0,2,3.0,0.0,1,0
1,0,1,2,2.0,0.0,1,0
2,0,3,2,1.0,0.0,1,0
3,0,4,2,11.0,0.0,1,0
4,0,6,2,1.0,0.0,1,0
5,0,11,2,3.0,0.0,1,0
6,0,14,1,13.0,0.0,1,0
7,0,14,2,6.0,0.0,1,0
8,0,19,1,5.0,0.0,1,0
9,0,19,2,3.0,0.0,1,0
10,0,34,2,10.0,0.0,1,0
11,0,37,1,1.0,1.0,1,1
12,0,50,2,3.0,0.0,1,0
13,0,59,1,1.0,0.0,1,0
14,0,61,2,10.0,0.0,1,0
15,0,66,1,1.0,0.0,1,0
16,0,67,1,16.0,0.0,1,0
17,0,68,1,10.0,0.0,1,0
18,0,88,1,2.0,2.0,1,1
19,0,93,1,9.0,0.0,1,0
20,0,94,2,1.0,0.0,1,0
21,0,95,2,1.0,0.0,1,0
22,0,98,2,1.0,0.0,1,0
23,0,99,1,1.0,0.0,1,0
24,0,111,1,14.0,0.0,1,0
25,0,118,1,12.0,0.0,1,0
26,0,120,1,15.0,0.0,1,0
27,0,125,1,1.0,0.0,1,0
28,0,125,2,1.0,0.0,1,0
29,0,127,2,7.0,0.0,1,0
30,0,128,2,1.0,0.0,1,0
31,0,136,1,17.0,0.0,1,0
32,0,140,1,16.0,0.0,1,0
33,0,143,1,1.0,0.0,1,0
34,0,145,1,2.0,1.0,1,1
35,0,164,2,1.0,0.0,1,0
36,0,177,1,1.0,0.0,1,0
37,0,196,1,5.0,0.0,1,0
38,0,197,1,4.0,0.0,1,0
39,0,199,1,6.0,0.0,1,0
40,0,201,1,11.0,0.0,1,0
41,0,211,1,1.0,0.0,1,0
42,0,213,1,5.0,0.0,1,0
43,0,218,1,5.0,0.0,1,0
44,0,219,1,15.0,0.0,1,0
45,0,231,1,20.0,0.0,1,0
46,0,232,1,9.0,0.0,1,0
47,0,233,1,1.0,0.0,1,0
48,0,243,2,1.0,0.0,1,0
49,0,251,2,1.0,0.0,1,0
50,0,254,1,6.0,0.0,1,0
51,0,257,1,2.0,0.0,1,0
52,0,267,1,1.0,0.0,1,0
53,0,273,1,1.0,0.0,1,0
54,0,293,1,16.0,0.0,1,0
55,0,294,1,18.0,0.0,1,0
56,0,297,2,1.0,0.0,1,0
57,0,298,1,1.0,0.0,1,0
58,0,304,2,1.0,0.0,1,0
59,0,308,1,1.0,0.0,1,0
60,0,315,1,1.0,0.0,1,0
61,0,318,1,18.0,0.0,1,0
