,time_point,type_0.89,crispr,count_bac,count_phage,bac_presence,phage_presence
0,0,0,2,3.0,0.0,1,0
1,0,3,2,2.0,0.0,1,0
2,0,6,1,11.0,11.0,1,1
3,0,6,2,1.0,0.0,0,0
4,0,7,1,1.0,1.0,0,0
5,0,7,2,3.0,0.0,1,0
6,0,8,1,16.0,14.0,1,1
7,0,9,2,1.0,0.0,0,0
8,0,10,2,8.0,0.0,1,0
9,0,12,1,1.0,22.0,0,1
10,0,12,2,7.0,0.0,1,0
11,0,14,2,3.0,0.0,1,0
12,0,17,1,1.0,1.0,0,0
13,0,18,1,1.0,0.0,0,0
14,0,21,1,13.0,12.0,1,1
15,0,21,2,3.0,0.0,1,0
16,0,22,1,9.0,9.0,1,1
17,0,23,1,17.0,19.0,1,1
18,0,26,2,10.0,0.0,1,0
19,0,28,2,12.0,0.0,1,0
20,0,30,1,4.0,11.0,1,1
21,0,31,1,16.0,28.0,1,1
22,0,34,1,1.0,1.0,0,0
23,0,35,1,1.0,1.0,0,0
24,0,38,1,1.0,1.0,0,0
25,0,39,1,1.0,1.0,0,0
26,0,50,1,15.0,15.0,1,1
27,0,54,1,2.0,0.0,1,0
28,0,54,2,1.0,0.0,0,0
29,0,57,1,14.0,14.0,1,1
30,0,60,1,14.0,13.0,1,1
31,0,66,1,8.0,6.0,1,1
32,0,72,1,14.0,11.0,1,1
33,0,73,1,10.0,20.0,1,1
34,0,76,1,11.0,14.0,1,1
35,0,80,1,5.0,7.0,1,1
36,0,85,1,3.0,3.0,1,1
37,0,87,1,1.0,1.0,0,0
38,0,88,1,5.0,7.0,1,1
39,0,89,1,5.0,4.0,1,1
40,0,90,1,5.0,6.0,1,1
41,0,97,2,10.0,0.0,1,0
42,0,98,1,10.0,11.0,1,1
43,0,105,2,1.0,0.0,0,0
44,0,108,2,1.0,0.0,0,0
45,0,111,1,6.0,11.0,1,1
46,0,113,1,2.0,0.0,1,0
47,0,116,1,2.0,2.0,1,1
48,0,121,1,16.0,17.0,1,1
49,0,125,1,9.0,9.0,1,1
50,0,126,1,3.0,2.0,1,1
51,0,126,2,1.0,0.0,0,0
52,0,138,1,1.0,1.0,0,0
53,0,141,1,1.0,1.0,0,0
54,0,148,1,18.0,36.0,1,1
55,0,149,1,2.0,3.0,1,1
56,0,168,1,1.0,1.0,0,0
57,0,171,1,14.0,14.0,1,1
58,0,176,1,1.0,0.0,0,0
59,0,177,1,13.0,23.0,1,1
60,0,184,2,1.0,0.0,0,0
61,0,188,1,15.0,15.0,1,1
62,0,189,2,1.0,0.0,0,0
63,0,193,1,1.0,1.0,0,0
64,0,196,2,1.0,0.0,0,0
65,0,197,1,1.0,1.0,0,0
66,0,199,1,4.0,4.0,1,1
67,0,211,1,16.0,17.0,1,1
68,0,215,1,2.0,12.0,1,1
69,0,217,1,1.0,1.0,0,0
70,0,218,1,1.0,1.0,0,0
71,0,222,1,1.0,9.0,0,1
72,0,226,1,17.0,17.0,1,1
73,0,229,1,15.0,15.0,1,1
74,0,234,1,20.0,21.0,1,1
75,0,241,1,12.0,11.0,1,1
76,0,248,1,1.0,0.0,0,0
77,0,250,1,10.0,11.0,1,1
78,0,266,2,1.0,0.0,0,0
79,0,267,1,8.0,8.0,1,1
80,0,271,1,1.0,1.0,0,0
81,0,275,1,7.0,7.0,1,1
82,0,296,1,9.0,10.0,1,1
83,0,300,2,1.0,0.0,0,0
84,0,312,1,1.0,2.0,0,1
85,0,314,1,5.0,5.0,1,1
86,0,341,2,1.0,0.0,0,0
87,0,347,1,2.0,10.0,1,1
88,0,361,1,12.0,11.0,1,1
89,0,367,1,15.0,15.0,1,1
90,0,369,1,1.0,0.0,0,0
91,0,372,1,12.0,14.0,1,1
92,0,376,2,1.0,0.0,0,0
93,0,377,1,17.0,17.0,1,1
94,0,411,1,5.0,5.0,1,1
95,0,416,1,2.0,0.0,1,0
96,0,433,2,1.0,0.0,0,0
97,0,440,2,1.0,0.0,0,0
98,0,445,1,18.0,19.0,1,1
99,0,457,1,1.0,0.0,0,0
100,0,459,1,5.0,15.0,1,1
101,0,464,1,2.0,0.0,1,0
102,0,479,1,1.0,1.0,0,0
103,0,481,1,18.0,18.0,1,1
104,0,518,1,9.0,9.0,1,1
105,0,542,1,1.0,0.0,0,0
106,0,547,1,1.0,0.0,0,0
107,0,553,1,8.0,9.0,1,1
108,0,574,1,1.0,0.0,0,0
109,0,589,1,1.0,2.0,0,1
110,0,597,1,18.0,16.0,1,1
111,0,608,1,1.0,1.0,0,0
112,0,614,1,1.0,0.0,0,0
