,time_point,type_0.99,crispr,count_bac,count_phage,bac_presence,phage_presence
0,0,6,1,8.0,10.0,1,1
1,0,25,2,1.0,0.0,0,0
2,0,72,2,1.0,0.0,0,0
3,0,75,2,1.0,0.0,0,0
4,0,95,1,2.0,0.0,1,0
5,0,114,1,1.0,0.0,0,0
6,0,117,2,1.0,0.0,0,0
7,0,187,2,10.0,0.0,1,0
8,0,192,2,1.0,0.0,0,0
9,0,196,2,1.0,0.0,0,0
10,0,203,1,1.0,11.0,0,1
11,0,209,1,1.0,1.0,0,0
12,0,217,2,1.0,0.0,0,0
13,0,223,1,1.0,1.0,0,0
14,0,246,2,1.0,0.0,0,0
15,0,304,2,2.0,0.0,1,0
16,0,325,1,2.0,1.0,1,0
17,0,360,1,1.0,0.0,0,0
18,0,369,2,1.0,0.0,0,0
19,0,379,2,1.0,0.0,0,0
20,0,396,2,1.0,0.0,0,0
21,0,405,2,1.0,0.0,0,0
22,0,423,2,1.0,0.0,0,0
23,0,433,2,1.0,0.0,0,0
24,0,457,1,1.0,0.0,0,0
25,0,507,2,1.0,0.0,0,0
26,0,508,2,1.0,0.0,0,0
27,0,514,2,1.0,0.0,0,0
28,0,534,2,1.0,0.0,0,0
29,0,549,2,1.0,0.0,0,0
30,0,555,2,1.0,0.0,0,0
31,0,561,1,1.0,0.0,0,0
32,0,567,1,3.0,0.0,1,0
33,0,602,2,1.0,0.0,0,0
34,0,617,1,1.0,1.0,0,0
35,0,630,2,1.0,0.0,0,0
36,0,683,2,1.0,0.0,0,0
37,0,738,2,1.0,0.0,0,0
38,0,753,2,1.0,0.0,0,0
39,0,762,2,1.0,0.0,0,0
40,0,780,1,1.0,0.0,0,0
41,0,835,1,11.0,12.0,1,1
42,0,882,2,1.0,0.0,0,0
43,0,886,2,1.0,0.0,0,0
44,0,889,1,1.0,0.0,0,0
45,0,889,2,1.0,0.0,0,0
46,0,933,1,1.0,1.0,0,0
47,0,954,2,1.0,0.0,0,0
48,0,975,1,1.0,0.0,0,0
49,0,984,2,3.0,0.0,1,0
50,0,990,2,5.0,0.0,1,0
51,0,1020,2,3.0,0.0,1,0
52,0,1021,2,5.0,0.0,1,0
53,0,1025,2,7.0,0.0,1,0
54,0,1031,2,1.0,0.0,0,0
55,0,1035,2,9.0,0.0,1,0
56,0,1039,2,1.0,0.0,0,0
57,0,1040,1,1.0,1.0,0,0
58,0,1126,1,1.0,1.0,0,0
59,0,1133,1,1.0,0.0,0,0
60,0,1149,1,1.0,0.0,0,0
61,0,1376,1,1.0,1.0,0,0
62,0,1411,1,1.0,0.0,0,0
63,0,1590,1,1.0,1.0,0,0
64,0,1686,1,1.0,0.0,0,0
65,0,1718,1,2.0,0.0,1,0
66,0,1752,1,1.0,1.0,0,0
67,0,1825,1,1.0,1.0,0,0
68,0,1848,1,1.0,1.0,0,0
69,0,1885,1,1.0,1.0,0,0
70,0,1955,1,1.0,0.0,0,0
71,0,1965,1,1.0,0.0,0,0
72,0,2030,1,2.0,2.0,1,1
73,0,2223,1,1.0,1.0,0,0
74,0,2269,1,2.0,4.0,1,1
75,0,2386,1,2.0,13.0,1,1
76,0,2439,1,10.0,10.0,1,1
77,0,2445,1,1.0,0.0,0,0
78,0,2493,1,1.0,1.0,0,0
79,0,2524,1,1.0,1.0,0,0
80,0,2683,1,1.0,0.0,0,0
81,0,2755,1,1.0,0.0,0,0
82,0,2887,1,1.0,0.0,0,0
83,0,2922,1,1.0,0.0,0,0
84,0,2960,1,1.0,0.0,0,0
85,0,2992,1,1.0,0.0,0,0
86,0,3150,1,1.0,1.0,0,0
87,0,3214,1,1.0,1.0,0,0
88,0,3290,1,1.0,1.0,0,0
89,0,3298,1,1.0,1.0,0,0
90,0,3360,1,1.0,0.0,0,0
91,0,3376,1,1.0,0.0,0,0
92,0,3424,1,1.0,1.0,0,0
93,0,3464,1,1.0,1.0,0,0
94,0,3592,1,5.0,5.0,1,1
95,0,3615,1,1.0,0.0,0,0
96,0,3690,1,1.0,1.0,0,0
97,0,3730,1,1.0,1.0,0,0
98,0,3885,1,1.0,8.0,0,1
99,0,3935,1,1.0,1.0,0,0
100,0,4016,1,1.0,0.0,0,0
101,0,4554,1,1.0,0.0,0,0
102,0,4559,1,1.0,0.0,0,0
103,0,4564,1,1.0,0.0,0,0
104,0,4569,1,1.0,1.0,0,0
105,0,4717,1,1.0,0.0,0,0
106,0,4869,1,1.0,1.0,0,0
107,0,4911,1,1.0,1.0,0,0
108,0,4926,1,1.0,0.0,0,0
109,0,4929,1,1.0,2.0,0,1
110,0,4946,1,1.0,1.0,0,0
111,0,4996,1,1.0,0.0,0,0
112,0,5012,1,1.0,1.0,0,0
113,0,5020,1,1.0,1.0,0,0
114,0,5074,1,1.0,0.0,0,0
115,0,5089,1,18.0,0.0,1,0
116,0,5130,1,1.0,0.0,0,0
117,0,5290,1,1.0,1.0,0,0
118,0,5358,1,1.0,0.0,0,0
119,0,5374,1,1.0,0.0,0,0
120,0,5403,1,1.0,0.0,0,0
121,0,5436,1,2.0,0.0,1,0
122,0,5478,1,1.0,1.0,0,0
123,0,5691,1,1.0,0.0,0,0
124,0,5725,1,1.0,0.0,0,0
125,0,5932,1,1.0,1.0,0,0
126,0,6208,1,1.0,0.0,0,0
127,0,6244,1,1.0,0.0,0,0
128,0,6279,1,1.0,0.0,0,0
129,0,6441,1,1.0,1.0,0,0
130,0,6535,1,3.0,1.0,1,0
131,0,6858,1,1.0,0.0,0,0
