,time_point,type_0.97,crispr,count_bac,count_phage,bac_presence,phage_presence
0,0,0,2,1.0,0.0,0,0
1,0,3,1,10.0,12.0,1,1
2,0,8,1,8.0,6.0,1,1
3,0,11,1,1.0,10.0,0,1
4,0,14,2,1.0,0.0,0,0
5,0,17,2,7.0,0.0,1,0
6,0,18,2,1.0,0.0,0,0
7,0,25,1,1.0,1.0,0,0
8,0,26,2,2.0,0.0,1,0
9,0,27,2,5.0,0.0,1,0
10,0,38,1,1.0,0.0,0,0
11,0,42,2,10.0,0.0,1,0
12,0,45,2,1.0,0.0,0,0
13,0,55,1,14.0,0.0,1,0
14,0,75,1,15.0,13.0,1,1
15,0,77,1,5.0,0.0,1,0
16,0,77,2,3.0,0.0,1,0
17,0,104,1,2.0,0.0,1,0
18,0,104,2,2.0,0.0,1,0
19,0,106,2,1.0,0.0,0,0
20,0,107,2,3.0,0.0,1,0
21,0,110,2,1.0,0.0,0,0
22,0,112,2,1.0,0.0,0,0
23,0,120,1,16.0,1.0,1,0
24,0,148,2,1.0,0.0,0,0
25,0,162,2,1.0,0.0,0,0
26,0,164,2,1.0,0.0,0,0
27,0,185,2,5.0,0.0,1,0
28,0,186,1,12.0,11.0,1,1
29,0,209,1,17.0,18.0,1,1
30,0,216,2,1.0,0.0,0,0
31,0,243,2,1.0,0.0,0,0
32,0,251,2,1.0,0.0,0,0
33,0,267,1,7.0,0.0,1,0
34,0,275,2,1.0,0.0,0,0
35,0,280,1,2.0,0.0,1,0
36,0,318,1,1.0,0.0,0,0
37,0,323,1,1.0,1.0,0,0
38,0,329,2,1.0,0.0,0,0
39,0,342,1,1.0,4.0,0,1
40,0,345,1,7.0,0.0,1,0
41,0,373,1,10.0,10.0,1,1
42,0,374,2,1.0,0.0,0,0
43,0,382,2,1.0,0.0,0,0
44,0,384,2,1.0,0.0,0,0
45,0,389,2,9.0,0.0,1,0
46,0,467,1,1.0,0.0,0,0
47,0,473,2,1.0,0.0,0,0
48,0,482,1,1.0,0.0,0,0
49,0,497,2,1.0,0.0,0,0
50,0,500,1,3.0,0.0,1,0
51,0,507,1,1.0,1.0,0,0
52,0,509,2,1.0,0.0,0,0
53,0,523,1,1.0,0.0,0,0
54,0,535,1,14.0,0.0,1,0
55,0,557,1,1.0,1.0,0,0
56,0,560,1,1.0,2.0,0,1
57,0,560,2,1.0,0.0,0,0
58,0,594,1,1.0,0.0,0,0
59,0,595,2,1.0,0.0,0,0
60,0,609,2,1.0,0.0,0,0
61,0,628,1,9.0,0.0,1,0
62,0,631,1,1.0,0.0,0,0
63,0,635,1,1.0,1.0,0,0
64,0,654,1,2.0,8.0,1,1
65,0,684,1,1.0,1.0,0,0
66,0,705,1,1.0,0.0,0,0
67,0,710,1,2.0,0.0,1,0
68,0,718,1,1.0,1.0,0,0
69,0,757,2,1.0,0.0,0,0
70,0,760,2,1.0,0.0,0,0
71,0,767,1,2.0,1.0,1,0
72,0,787,2,1.0,0.0,0,0
73,0,793,1,1.0,2.0,0,1
74,0,803,2,1.0,0.0,0,0
75,0,842,1,1.0,0.0,0,0
76,0,844,2,1.0,0.0,0,0
77,0,878,1,1.0,0.0,0,0
78,0,880,1,1.0,0.0,0,0
79,0,882,2,1.0,0.0,0,0
80,0,886,1,3.0,0.0,1,0
81,0,900,1,1.0,0.0,0,0
82,0,910,1,2.0,8.0,1,1
83,0,929,1,9.0,8.0,1,1
84,0,943,1,1.0,1.0,0,0
85,0,1001,1,11.0,10.0,1,1
86,0,1049,1,14.0,13.0,1,1
87,0,1055,1,6.0,7.0,1,1
88,0,1062,1,1.0,2.0,0,1
89,0,1083,1,1.0,1.0,0,0
90,0,1124,1,3.0,0.0,1,0
91,0,1132,1,8.0,0.0,1,0
92,0,1177,1,1.0,2.0,0,1
93,0,1181,1,1.0,0.0,0,0
94,0,1200,1,1.0,0.0,0,0
95,0,1203,1,1.0,2.0,0,1
96,0,1224,1,20.0,21.0,1,1
97,0,1247,1,1.0,1.0,0,0
98,0,1284,1,1.0,0.0,0,0
99,0,1314,1,1.0,0.0,0,0
100,0,1377,1,1.0,11.0,0,1
101,0,1496,1,10.0,0.0,1,0
102,0,1548,1,1.0,0.0,0,0
103,0,1586,1,11.0,0.0,1,0
104,0,1598,1,1.0,0.0,0,0
105,0,1630,1,1.0,0.0,0,0
106,0,1637,1,4.0,0.0,1,0
107,0,1658,1,1.0,1.0,0,0
108,0,1660,1,1.0,2.0,0,1
109,0,1681,1,2.0,0.0,1,0
110,0,1694,1,2.0,0.0,1,0
111,0,1733,1,13.0,14.0,1,1
112,0,1734,1,1.0,0.0,0,0
113,0,1735,1,9.0,0.0,1,0
114,0,1741,1,1.0,0.0,0,0
115,0,1748,1,1.0,0.0,0,0
116,0,1752,1,1.0,1.0,0,0
117,0,1755,1,11.0,0.0,1,0
118,0,1847,1,1.0,1.0,0,0
119,0,1859,1,1.0,0.0,0,0
120,0,1882,1,8.0,0.0,1,0
121,0,1980,1,1.0,0.0,0,0
122,0,1988,1,1.0,0.0,0,0
123,0,2015,1,11.0,0.0,1,0
124,0,2069,1,1.0,0.0,0,0
125,0,2096,1,1.0,0.0,0,0
126,0,2139,1,1.0,15.0,0,1
127,0,2180,1,1.0,7.0,0,1
128,0,2209,1,2.0,0.0,1,0
129,0,2211,1,1.0,1.0,0,0
130,0,2284,1,1.0,1.0,0,0
131,0,2300,1,5.0,5.0,1,1
132,0,2411,1,1.0,0.0,0,0
133,0,2465,1,9.0,0.0,1,0
134,0,2466,1,3.0,0.0,1,0
135,0,2705,1,1.0,0.0,0,0
136,0,2786,1,1.0,0.0,0,0
137,0,2800,1,1.0,1.0,0,0
138,0,2822,1,1.0,11.0,0,1
139,0,2887,1,1.0,8.0,0,1
140,0,2925,1,1.0,1.0,0,0
141,0,2948,1,1.0,1.0,0,0
142,0,2968,1,1.0,0.0,0,0
143,0,3015,1,1.0,1.0,0,0
144,0,3045,1,1.0,0.0,0,0
145,0,3056,1,2.0,0.0,1,0
146,0,3085,1,15.0,0.0,1,0
147,0,3098,1,1.0,0.0,0,0
148,0,3207,1,1.0,0.0,0,0
149,0,3335,1,1.0,0.0,0,0
150,0,3404,1,1.0,0.0,0,0
151,0,3481,1,1.0,1.0,0,0
152,0,3490,1,1.0,0.0,0,0
153,0,3497,1,2.0,0.0,1,0
154,0,3521,1,1.0,1.0,0,0
155,0,3607,1,1.0,0.0,0,0
156,0,3743,1,1.0,0.0,0,0
157,0,3975,1,2.0,0.0,1,0
158,0,4023,1,13.0,0.0,1,0
159,0,4155,1,13.0,0.0,1,0
160,0,4159,1,2.0,0.0,1,0
161,0,4176,1,1.0,11.0,0,1
162,0,4180,1,16.0,16.0,1,1
163,0,4207,1,1.0,0.0,0,0
164,0,4264,1,1.0,1.0,0,0
165,0,4315,1,9.0,9.0,1,1
166,0,4363,1,1.0,1.0,0,0
