,time_point,type_0.92,crispr,count_bac,count_phage,bac_presence,phage_presence
0,0,0,2,3.0,0.0,1,0
1,0,5,1,1.0,1.0,0,0
2,0,5,2,1.0,0.0,0,0
3,0,6,2,3.0,0.0,1,0
4,0,9,2,1.0,0.0,0,0
5,0,10,2,6.0,0.0,1,0
6,0,13,2,2.0,0.0,1,0
7,0,14,1,16.0,30.0,1,1
8,0,14,2,1.0,0.0,0,0
9,0,18,2,7.0,0.0,1,0
10,0,19,2,1.0,0.0,0,0
11,0,20,1,8.0,9.0,1,1
12,0,23,2,1.0,0.0,0,0
13,0,25,2,3.0,0.0,1,0
14,0,28,1,15.0,15.0,1,1
15,0,32,1,5.0,5.0,1,1
16,0,33,2,2.0,0.0,1,0
17,0,36,2,10.0,0.0,1,0
18,0,40,1,1.0,2.0,0,1
19,0,60,1,1.0,0.0,0,0
20,0,62,1,2.0,10.0,1,1
21,0,66,2,10.0,0.0,1,0
22,0,71,1,17.0,17.0,1,1
23,0,72,1,18.0,17.0,1,1
24,0,74,1,4.0,4.0,1,1
25,0,92,1,1.0,0.0,0,0
26,0,93,1,1.0,0.0,0,0
27,0,94,2,1.0,0.0,0,0
28,0,95,2,1.0,0.0,0,0
29,0,99,1,11.0,13.0,1,1
30,0,104,1,1.0,1.0,0,0
31,0,107,1,1.0,0.0,0,0
32,0,108,1,17.0,19.0,1,1
33,0,112,1,1.0,1.0,0,0
34,0,125,2,10.0,0.0,1,0
35,0,130,1,1.0,0.0,0,0
36,0,131,1,2.0,2.0,1,1
37,0,136,1,1.0,0.0,0,0
38,0,150,1,1.0,1.0,0,0
39,0,156,1,2.0,3.0,1,1
40,0,164,2,1.0,0.0,0,0
41,0,209,1,1.0,2.0,0,1
42,0,221,1,1.0,11.0,0,1
43,0,224,1,1.0,1.0,0,0
44,0,231,1,17.0,15.0,1,1
45,0,236,1,1.0,0.0,0,0
46,0,236,2,1.0,0.0,0,0
47,0,243,2,1.0,0.0,0,0
48,0,247,1,8.0,6.0,1,1
49,0,249,1,1.0,2.0,0,1
50,0,250,1,15.0,14.0,1,1
51,0,251,2,1.0,0.0,0,0
52,0,254,1,5.0,2.0,1,1
53,0,258,1,14.0,14.0,1,1
54,0,260,1,9.0,9.0,1,1
55,0,275,2,1.0,0.0,0,0
56,0,276,1,14.0,14.0,1,1
57,0,281,1,1.0,1.0,0,0
58,0,292,1,13.0,13.0,1,1
59,0,300,1,9.0,10.0,1,1
